climate_id,weather_id,jday,date,hour,srad,wind,RH,rain,tmax,tmin,temperature,CO2
Rahuri,rhr2012,291,10/17/2012,,17.47,9.3,29.7,0,24.4,16.4,,
Rahuri,rhr2012,292,10/18/2012,,19.63,7.7,27.1,0,24.8,17.3,,
Rahuri,rhr2012,293,10/19/2012,,20.13,13.4,35.7,0,24.2,16,,
Rahuri,rhr2012,294,10/20/2012,,18.99,14.5,36.6,0,23.6,14.9,,
Rahuri,rhr2012,295,10/21/2012,,10.81,10.2,31.3,0,25.6,19.5,,
Rahuri,rhr2012,296,10/22/2012,,15.02,77,33.6,0,24.8,20.3,,
Rahuri,rhr2012,297,10/23/2012,,13.8,83,37.5,0,25,19.9,,
Rahuri,rhr2012,298,10/24/2012,,16.99,20.1,59.9,0,26.3,20.8,,
Rahuri,rhr2012,299,10/25/2012,,18.23,12.3,34,0,25.8,19.5,,
Rahuri,rhr2012,300,10/26/2012,,16.76,11.7,32.5,0,26.5,19.9,,
Rahuri,rhr2012,301,10/27/2012,,18.63,12.6,33.7,0,25.7,17.9,,
Rahuri,rhr2012,302,10/28/2012,,17.06,14.5,39.4,0,24.6,18.3,,
Rahuri,rhr2012,303,10/29/2012,,20.11,13,35.9,0,24,17.2,,
Rahuri,rhr2012,304,10/30/2012,,19.65,12.3,34.7,0,21.4,12.4,,
Rahuri,rhr2012,305,10/31/2012,,18.33,6.7,26.1,0,21,11.7,,
Rahuri,rhr2012,306,11/1/2012,,12.78,8.3,29,0,22.1,15.1,,
Rahuri,rhr2012,307,11/2/2012,,15.54,12.8,37.5,0,23.2,18.4,,
Rahuri,rhr2012,308,11/3/2012,,17.62,16.5,42.1,0,24.2,18.2,,
Rahuri,rhr2012,309,11/4/2012,,19.09,16.9,41.3,0,24,16.3,,
Rahuri,rhr2012,310,11/5/2012,,19.05,11.8,34.5,0,22.6,14.2,,
Rahuri,rhr2012,311,11/6/2012,,18.8,10.8,32.5,0,22.7,14.4,,
Rahuri,rhr2012,312,11/7/2012,,17.53,11,32,0,23.3,15.5,,
Rahuri,rhr2012,313,11/8/2012,,17.34,9.2,29.8,0,22.9,14.1,,
Rahuri,rhr2012,314,11/9/2012,,18.05,12.8,34.7,0,23.7,14.9,,
Rahuri,rhr2012,315,11/10/2012,,16.31,11.6,33.2,0,24.2,15.9,,
Rahuri,rhr2012,316,11/11/2012,,16.51,13,34.3,0,24,15.3,,
Rahuri,rhr2012,317,11/12/2012,,16.18,12.4,34.3,0,24.8,16.9,,
Rahuri,rhr2012,318,11/13/2012,,17.23,13.5,36.2,0,23.5,15.5,,
Rahuri,rhr2012,319,11/14/2012,,17.28,8.3,28.4,0,22.6,14.3,,
Rahuri,rhr2012,320,11/15/2012,,17.33,8.8,30.3,0,22,13.3,,
Rahuri,rhr2012,321,11/16/2012,,18.65,10.1,32.2,0,20.2,10.9,,
Rahuri,rhr2012,322,11/17/2012,,18.4,6.4,26.1,0,18.8,9.3,,
Rahuri,rhr2012,323,11/18/2012,,17.91,6.3,25.6,0,18.6,8.9,,
Rahuri,rhr2012,324,11/19/2012,,17.55,6.4,25.4,0,18.4,7.9,,
Rahuri,rhr2012,325,11/20/2012,,18.42,5.3,23.8,0,18.2,7.8,,
Rahuri,rhr2012,326,11/21/2012,,17.7,7.1,26.8,0,19.3,9.9,,
Rahuri,rhr2012,327,11/22/2012,,17.5,9.8,31,0,20.8,11.5,,
Rahuri,rhr2012,328,11/23/2012,,16.86,10.2,31.4,0,22.4,13.9,,
Rahuri,rhr2012,329,11/24/2012,,16.79,10,30.7,0,22.9,13.3,,
Rahuri,rhr2012,330,11/25/2012,,16.02,10.7,31.9,0,22.9,14.9,,
Rahuri,rhr2012,331,11/26/2012,,15.84,12.6,34.5,0,23.7,15.4,,
Rahuri,rhr2012,332,11/27/2012,,15.83,12.8,34.8,0,24.8,16.9,,
Rahuri,rhr2012,333,11/28/2012,,16.08,11.9,34.2,0,24.4,16.4,,
Rahuri,rhr2012,334,11/29/2012,,17.94,10.9,32,0,22.2,12.3,,
Rahuri,rhr2012,335,11/30/2012,,18.31,8.5,30.1,0,21.6,10.9,,
Rahuri,rhr2012,336,12/1/2012,,18.13,9.1,29.9,0,21.1,11.3,,
Rahuri,rhr2012,337,12/2/2012,,16.31,8.7,29.2,0,21.4,12.4,,
Rahuri,rhr2012,338,12/3/2012,,16.21,11.5,33.4,0,21.8,11.7,,
Rahuri,rhr2012,339,12/4/2012,,16.98,8.9,29.2,0,20.9,12.4,,
Rahuri,rhr2012,340,12/5/2012,,17.31,8.7,29.2,0,20.4,11.3,,
Rahuri,rhr2012,341,12/6/2012,,15.64,9.2,29.9,0,21.2,11.5,,
Rahuri,rhr2012,342,12/7/2012,,15.98,10.4,31.9,0,22.1,12.3,,
Rahuri,rhr2012,343,12/8/2012,,15.15,10.2,30.5,0,22.3,11.5,,
Rahuri,rhr2012,344,12/9/2012,,14.5,11.7,32.5,0,25.3,17.5,,
Rahuri,rhr2012,345,12/10/2012,,16.48,10.2,30.9,0,24.3,15.7,,
Rahuri,rhr2012,346,12/11/2012,,17.29,8.2,27.8,0,23.5,14.3,,
Rahuri,rhr2012,347,12/12/2012,,17.87,8.9,29,0,22,11.9,,
Rahuri,rhr2012,348,12/13/2012,,18.11,9.3,30.5,0,20.5,10.9,,
Rahuri,rhr2012,349,12/14/2012,,18.17,6.9,26.4,0,20.1,9.4,,
Rahuri,rhr2012,350,12/15/2012,,16.86,8.2,28.6,0,20.6,10.9,,
Rahuri,rhr2012,351,12/16/2012,,16.91,8.9,29.4,0,22.7,13.5,,
Rahuri,rhr2012,352,12/17/2012,,15.29,9.9,31.5,0,21.2,12.3,,
Rahuri,rhr2012,353,12/18/2012,,17.25,9.3,30.5,0,21.5,12.9,,
Rahuri,rhr2012,354,12/19/2012,,16.16,6.8,26.2,0,19.9,10.4,,
Rahuri,rhr2012,355,12/20/2012,,17.63,5.4,24.3,0,18.8,9.9,,
Rahuri,rhr2012,356,12/21/2012,,17.1,7.8,28.7,0,19,8.5,,
Rahuri,rhr2012,357,12/22/2012,,16.57,9.3,30.4,0,21.6,12.3,,
Rahuri,rhr2012,358,12/23/2012,,16.49,10,30.6,0,22.1,11.9,,
Rahuri,rhr2012,359,12/24/2012,,15.69,11.7,33.9,0,21.7,11.5,,
Rahuri,rhr2012,360,12/25/2012,,15.98,9.3,30.7,0,21.4,12.4,,
Rahuri,rhr2012,361,12/26/2012,,17.82,8.2,28.5,0,18,7.9,,
Rahuri,rhr2012,362,12/27/2012,,17.93,5.3,23.6,0,16.8,6.3,,
Rahuri,rhr2012,363,12/28/2012,,17.82,5.5,23.9,0,17.1,6.4,,
Rahuri,rhr2012,364,12/29/2012,,17.14,5.6,24.4,0,19.6,9.4,,
Rahuri,rhr2012,365,12/30/2012,,14.94,8.1,27.9,0,20.9,10.9,,
Rahuri,rhr2012,366,12/31/2012,,12.77,12.7,34.2,0,26.5,20.5,,
Rahuri,rhr2013,1,1/1/2013,,15.66,18.1,42.8,0,24.8,17.9,,
Rahuri,rhr2013,2,1/2/2013,,16.67,18.1,40.5,0,24.7,15.4,,
Rahuri,rhr2013,3,1/3/2013,,16.93,13,36,0,21,11.9,,
Rahuri,rhr2013,4,1/4/2013,,17.41,10.3,31.8,0,20.3,10,,
Rahuri,rhr2013,5,1/5/2013,,18.11,4.5,22.9,0,20.6,8.4,,
Rahuri,rhr2013,6,1/6/2013,,18.26,8.6,28.8,0,19.8,7.9,,
Rahuri,rhr2013,7,1/7/2013,,17.75,7.3,27.7,0,17.7,6.9,,
Rahuri,rhr2013,8,1/8/2013,,16.16,7.1,27.7,0,17.9,8.3,,
Rahuri,rhr2013,9,1/9/2013,,16.29,10.4,33.2,0,18.9,10.4,,
Rahuri,rhr2013,10,1/10/2013,,16.61,10.7,34.3,0,20.8,11.9,,
Rahuri,rhr2013,11,1/11/2013,,17.56,9.2,29.9,0,20.9,10.9,,
Rahuri,rhr2013,12,1/12/2013,,18.38,8.4,29.1,0,18.8,9.3,,
Rahuri,rhr2013,13,1/13/2013,,18.88,40,18.95,0,19,19,,
Rahuri,rhr2013,14,1/14/2013,,18.91,10.1,31.2,0,21.4,11.4,,
Rahuri,rhr2013,15,1/15/2013,,18.45,5.7,24.2,0,23.4,12.4,,
Rahuri,rhr2013,16,1/16/2013,,15.57,8.8,29.4,0,22.7,13.5,,
Rahuri,rhr2013,17,1/17/2013,,17.09,9.6,29.9,0,23.1,13.4,,
Rahuri,rhr2013,18,1/18/2013,,17.76,8,27.9,0,22.1,12.3,,
Rahuri,rhr2013,19,1/19/2013,,18.19,11.4,35.8,0,18.7,9.8,,
Rahuri,rhr2013,20,1/20/2013,,17.53,8.9,31.3,0,18.5,10.4,,
Rahuri,rhr2013,21,1/21/2013,,17.47,8.8,30.1,0,19.2,10.2,,
Rahuri,rhr2013,22,1/22/2013,,16.73,9.2,30.7,0,19.9,11.4,,
Rahuri,rhr2013,23,1/23/2013,,16.89,8.9,29.2,0,22.2,12.9,,
Rahuri,rhr2013,24,1/24/2013,,17.15,9.1,29,0,23,13.9,,
Rahuri,rhr2013,25,1/25/2013,,17.52,10.4,31.6,0,21.1,11.9,,
Rahuri,rhr2013,26,1/26/2013,,15.27,9.8,30.8,0,21.8,12.9,,
Rahuri,rhr2013,27,1/27/2013,,13.33,9.3,30.5,0,22.5,14.9,,
Rahuri,rhr2013,28,1/28/2013,,14.25,14.5,40.9,0,22.9,16.9,,
Rahuri,rhr2013,29,1/29/2013,,15.71,67,28.5,0,22,13,,
Rahuri,rhr2013,30,1/30/2013,,15.11,10.8,33,0,21.7,13.3,,
Rahuri,rhr2013,31,1/31/2013,,14.25,11.2,33.6,0,23.1,14.9,,
Rahuri,rhr2013,32,2/1/2013,,15.05,10.1,30.8,0,24,16.3,,
Rahuri,rhr2013,33,2/2/2013,,14.98,11.1,32.3,0,24.8,16.9,,
Rahuri,rhr2013,34,2/3/2013,,15.22,13.4,36.8,0,25,17.3,,
Rahuri,rhr2013,35,2/4/2013,,16.72,10.6,32,0,26.5,19.9,,
Rahuri,rhr2013,36,2/5/2013,,16.83,9,29.5,0,23.7,14.3,,
Rahuri,rhr2013,37,2/6/2013,,17.08,10.7,32.7,0,22.6,15.7,,
Rahuri,rhr2013,38,2/7/2013,,17.75,11.7,38,0.03,32.85,14.54,,
Rahuri,rhr2013,39,2/8/2013,,16.49,9.7,31.3,0,22.5,15.4,,
Rahuri,rhr2013,40,2/9/2013,,18.02,12.5,36.2,0,22.3,15.1,,
Rahuri,rhr2013,41,2/10/2013,,17.83,12.1,34.6,0,23.8,15.4,,
Rahuri,rhr2013,42,2/11/2013,,16.5,12.4,33.7,0,25.9,17.4,,
Rahuri,rhr2013,43,2/12/2013,,17.54,9.7,29.2,0,25.3,16.1,,
Rahuri,rhr2013,44,2/13/2013,,17.42,9.7,29.5,0,25.7,17.4,,
Rahuri,rhr2013,45,2/14/2013,,15.8,11.6,33,0,24.8,17.5,,
Rahuri,rhr2013,46,2/15/2013,,16.8,8.6,27.8,0,26,17.4,,
Rahuri,rhr2013,47,2/16/2013,,20.78,11.1,32.9,0,23.6,15.4,,
Rahuri,rhr2013,48,2/17/2013,,22.22,7.9,28,0,19.7,9.3,,
Rahuri,rhr2013,49,2/18/2013,,22.86,9.6,32.4,0,17.6,8.4,,
Rahuri,rhr2013,50,2/19/2013,,22.66,10.3,33.3,0,18.7,8.7,,
Rahuri,rhr2013,51,2/20/2013,,22.01,4.1,22.3,0,22.8,11.9,,
Rahuri,rhr2013,52,2/21/2013,,21.78,7.4,27,0,23.2,13.3,,
Rahuri,rhr2013,53,2/22/2013,,21.23,8.6,28.2,0,25.4,15.4,,
Rahuri,rhr2013,54,2/23/2013,,20.06,7.3,26.5,0,25.7,15.3,,
Rahuri,rhr2013,55,2/24/2013,,22.59,5.9,25,0,23.7,12.4,,
Rahuri,rhr2013,56,2/25/2013,,22.07,9.7,30.1,0,21.6,10.9,,
Rahuri,rhr2013,57,2/26/2013,,22.11,10.2,30.6,0,24.1,14.9,,
Rahuri,rhr2013,58,2/27/2013,,22.17,10.5,30.3,0,24,12.4,,
Rahuri,rhr2013,59,2/28/2013,,22.74,9.6,30.4,0,23.7,13.5,,
Rahuri,rhr2013,60,3/1/2013,,22.93,6.2,25.2,0,24.2,14.9,,
Rahuri,rhr2013,61,3/2/2013,,23.95,5.7,24.8,0,25.4,17.1,,
Rahuri,rhr2013,62,3/3/2013,,25.27,6.2,25.1,0,22.3,11.4,,
Rahuri,rhr2013,63,3/4/2013,,25.31,9.3,29,0,22.5,10.9,,
Rahuri,rhr2013,64,3/5/2013,,24.44,2.6,20.1,0,22.4,10.5,,
Rahuri,rhr2013,65,3/6/2013,,23.52,8.8,28.9,0,22,10.2,,
Rahuri,rhr2013,66,3/7/2013,,23.87,4.9,25,0,36.49,17.18,,
Rahuri,rhr2013,67,3/8/2013,,22.29,4.4,22.8,0,24,13.4,,
Rahuri,rhr2013,68,3/9/2013,,23.46,6.9,26.2,0,25.5,15.5,,
Rahuri,rhr2013,69,3/10/2013,,23.24,6.2,25.2,0,26.2,15.9,,
Rahuri,rhr2013,70,3/11/2013,,22.73,7.3,26.6,0,25.9,15.5,,
Rahuri,rhr2013,71,3/12/2013,,23,8,27.25,0,26.7,16.9,,
Rahuri,rhr2013,72,3/13/2013,,22.49,7.5,27.2,0,25.9,15.4,,
Rahuri,rhr2013,73,3/14/2013,,23.53,7.5,30,0,36.23,17.78,,
Rahuri,rhr2013,74,3/15/2013,,21.15,9.7,31.2,0,22.7,15.9,,
Rahuri,rhr2013,75,3/16/2013,,18.65,7.9,27.4,0,27.9,19.9,,
Rahuri,rhr2013,76,3/17/2013,,23.24,7.8,26.9,0,28,19.1,,
Rahuri,rhr2013,77,3/18/2013,,21.99,7.6,27,0,26.2,16.3,,
Rahuri,rhr2013,78,3/19/2013,,21.22,8,27.8,0,27.8,18.9,,
Rahuri,rhr2013,79,3/20/2013,,24.45,5.8,24.9,0,26.2,15.5,,
Rahuri,rhr2013,80,3/21/2013,,25.34,5.9,25,0,27.4,16.18,,
Rahuri,rhr2013,81,3/22/2013,,23.43,6.4,25.2,0,26,15.5,,
Rahuri,rhr2013,82,3/23/2013,,23.66,5.9,24.9,0,26.9,16.9,,
Rahuri,rhr2013,83,3/24/2013,,23.36,7.4,26.75,0,25.6,14.7,,
Rahuri,rhr2013,84,3/25/2013,,20.94,8.8,28,0,27.8,19.5,,
Rahuri,rhr2013,85,3/26/2013,,19.42,9.5,29.25,0,28.4,20.3,,
Rahuri,rhr2013,86,3/27/2013,,22.85,59,28.55,0,28.6,19,,
Rahuri,rhr2013,87,3/28/2013,,20.79,10.5,30,0,27.5,17.9,,
Rahuri,rhr2013,88,3/29/2013,,25.5,9.6,29.75,0,27,18.4,,
Rahuri,rhr2013,89,3/30/2013,,26.85,10.4,30.3,0,26,16.4,,
Rahuri,rhr2013,90,3/31/2013,,26.07,10.9,30.4,0,25.9,15.9,,
Rahuri,rhr2013,91,4/1/2013,,26.19,6.9,27,0,27.8,17.5,,
Rahuri,rhr2013,92,4/2/2013,,22.94,7.2,26.5,0,28.7,18.4,,
Rahuri,rhr2013,93,4/3/2013,,26.84,7.8,27.1,0,27.3,17.4,,
Rahuri,rhr2013,94,4/4/2013,,27.55,8.2,27.7,0,26.5,15.5,,
Rahuri,rhr2013,95,4/5/2013,,27.88,5.2,23.9,0,25.9,15.9,,
Rahuri,rhr2013,96,4/6/2013,,26.95,5.7,25,0,27.5,17.9,,
Rahuri,rhr2013,97,4/7/2013,,26.99,7.1,26.5,0,28,16.9,,
Rahuri,rhr2013,98,4/8/2013,,27.52,7.8,27.5,0,26.7,15.4,,
Rahuri,rhr2013,99,4/9/2013,,26.59,5.3,24.8,0,28.3,17.9,,
Rahuri,rhr2013,100,4/10/2013,,24.62,4.3,24,0,30,19.9,,
Rahuri,rhr2013,101,4/11/2013,,23.38,7,22,0,28.9,20.97,,
Rahuri,rhr2013,102,4/12/2013,,24.28,9.4,28.8,0,28.5,19.4,,
Rahuri,rhr2013,103,4/13/2013,,23.24,9,28.5,0,30.7,21.4,,
Rahuri,rhr2013,104,4/14/2013,,24.44,8.4,28.2,0,30.7,21.9,,
Rahuri,rhr2013,105,4/15/2013,,27.57,7.9,27.6,0,29.1,18.9,,
Rahuri,rhr2013,106,4/16/2013,,27.85,4.6,24.5,0,27.5,14.9,,
Rahuri,rhr2013,107,4/17/2013,,27.6,5.5,24.9,0,28.3,17.8,,
Rahuri,rhr2013,108,4/18/2013,,25.96,8.8,28.1,0,26.4,15.5,,
Rahuri,rhr2013,109,4/19/2013,,23.06,8.3,27.7,0,25.9,15.3,,
Rahuri,rhr2013,110,4/20/2013,,23.81,8.4,27.7,3.8,27.2,18.9,,
Rahuri,rhr2013,111,4/21/2013,,25.1,10.5,31.5,0,27.3,19.5,,
Rahuri,rhr2013,112,4/22/2013,,26.18,8.9,28.5,0,27.7,19.4,,
Rahuri,rhr2013,113,4/23/2013,,23.86,11.4,31.4,0,29.1,21.4,,
Rahuri,rhr2013,114,4/24/2013,,25.03,12.2,31.9,0,30.4,22.9,,
Rahuri,rhr2013,115,4/25/2013,,23.15,10.2,29.6,0,30.8,23.4,,
Rahuri,rhr2013,116,4/26/2013,,26.71,11,30.7,0,31.7,23.9,,
Rahuri,rhr2013,117,4/27/2013,,27.23,8.9,28.5,0,30.2,21.4,,
Rahuri,rhr2013,118,4/28/2013,,28.18,8.4,28,0,31.7,23.4,,
Rahuri,rhr2013,119,4/29/2013,,27.83,5.8,25.6,0,33.4,25.5,,
Rahuri,rhr2013,120,4/30/2013,,26.63,7.7,27.5,0,32.2,23.3,,
Rahuri,rhr2013,121,5/1/2013,,26.22,7.9,27.9,0,32.9,23.9,,
Rahuri,rhr2013,122,5/2/2013,,25.59,8.6,28.5,0,33.5,24.9,,
Rahuri,rhr2013,123,5/3/2013,,28.14,7.8,27.3,0,31.5,21.4,,
Rahuri,rhr2013,124,5/4/2013,,27.64,8.9,28.5,0,30.5,20.9,,
Rahuri,rhr2013,125,5/5/2013,,27.37,9.1,28.5,0,30.7,22.4,,
Rahuri,rhr2013,126,5/6/2013,,27.98,9,28.6,0,31.6,21.9,,
Rahuri,rhr2013,127,5/7/2013,,27.09,8.6,28.1,0,32.1,22.9,,
Rahuri,rhr2013,128,5/8/2013,,27.37,8.8,28.25,0,32.6,23.7,,
Rahuri,rhr2013,129,5/9/2013,,27.45,7.9,27.6,0,32.3,23.4,,
Rahuri,rhr2013,130,5/10/2013,,26.92,9.3,28.9,0,31.2,22.5,,
Rahuri,rhr2013,131,5/11/2013,,26.57,8.5,28,0,32.2,24.3,,
Rahuri,rhr2013,132,5/12/2013,,26.58,8.7,28.2,0,30.2,20.9,,
Rahuri,rhr2013,133,5/13/2013,,24.61,9.9,29.9,0,28.6,19.3,,
Rahuri,rhr2013,134,5/14/2013,,22.7,9.1,28.6,0,31.1,23.9,,
Rahuri,rhr2013,135,5/15/2013,,21.46,10.5,30,0,30.7,22.4,,
Rahuri,rhr2013,136,5/16/2013,,17.77,11.4,33,0,32.8,26.5,,
Rahuri,rhr2013,137,5/17/2013,,24.26,12.8,32.3,0,30,22.3,,
Rahuri,rhr2013,138,5/18/2013,,25.75,8.9,29.1,0,32.6,24.9,,
Rahuri,rhr2013,139,5/19/2013,,24.7,10.2,30.6,0,32.5,24.7,,
Rahuri,rhr2013,140,5/20/2013,,21.87,11.5,30.9,0,33.5,26.2,,
Rahuri,rhr2013,141,5/21/2013,,22.64,9.2,29.2,0,33.7,27,,
Rahuri,rhr2013,142,5/22/2013,,25.38,12.1,31.5,0,29.8,20.5,,
Rahuri,rhr2013,143,5/23/2013,,27.26,11.6,31.5,0,31.5,22.9,,
Rahuri,rhr2013,144,5/24/2013,,27.93,10.2,29.8,0,31.2,22.7,,
Rahuri,rhr2013,145,5/25/2013,,27.78,11.2,31.1,0,30.9,23.5,,
Rahuri,rhr2013,146,5/26/2013,,26.47,13.4,32.8,0,31.5,25.4,,
Rahuri,rhr2013,147,5/27/2013,,25.49,12.8,32.6,0,30.8,23.4,,
Rahuri,rhr2013,148,5/28/2013,,24.94,14.1,34.5,0,31.1,24.1,,
Rahuri,rhr2013,149,5/29/2013,,24.26,12.9,32.6,0,31.4,24.5,,
Rahuri,rhr2013,150,5/30/2013,,24.74,15.6,35.7,0,30.4,23.4,,
Rahuri,rhr2013,151,5/31/2013,,26.34,12.2,32,0,30.2,22.4,,
Rahuri,rhr2013,152,6/1/2013,,24.44,14.4,34.2,0,31,23.5,,
Rahuri,rhr2013,153,6/2/2013,,21.24,12.5,31.9,0,31.9,24.9,,
Rahuri,rhr2013,154,6/3/2013,,19.26,13,32.6,5.4,30,21.7,,
Rahuri,rhr2013,155,6/4/2013,,19.11,15,36.7,0,29.7,24.9,,
Rahuri,rhr2013,156,6/5/2013,,22.2,15,36.7,0,30,24.5,,
Rahuri,rhr2013,157,6/6/2013,,13.48,14.2,33.9,0,30.9,24.9,,
Rahuri,rhr2013,158,6/7/2013,,17.6,18.3,51,12,28.7,22.4,,
Rahuri,rhr2013,159,6/8/2013,,18,17.5,40.5,0,28.3,23.5,,
Rahuri,rhr2013,160,6/9/2013,,14.22,15.9,37,24.2,28.2,21.4,,
Rahuri,rhr2013,161,6/10/2013,,17.89,17.7,44.4,0,26.4,21.9,,
Rahuri,rhr2013,162,6/11/2013,,17.35,18.3,43.5,0,28,23.9,,
Rahuri,rhr2013,163,6/12/2013,,13.6,16.7,40.6,0,28.7,24.1,,
Rahuri,rhr2013,164,6/13/2013,,15,16.5,43,0,28.2,24.3,,
Rahuri,rhr2013,165,6/14/2013,,12.22,19.6,46.9,0,27.4,22.9,,
Rahuri,rhr2013,166,6/15/2013,,9.55,18.2,42.8,0.4,27.2,22.7,,
Rahuri,rhr2013,167,6/16/2013,,8.33,18.5,46.5,0,26.5,23.9,,
Rahuri,rhr2013,168,6/17/2013,,12.7,20.9,54.8,8.6,24.8,22.9,,
Rahuri,rhr2013,169,6/18/2013,,19.07,18.7,45.5,0,26.7,23.3,,
Rahuri,rhr2013,170,6/19/2013,,18.14,16.3,39.1,2.8,27.8,22.4,,
Rahuri,rhr2013,171,6/20/2013,,21.11,19.8,48.7,2.6,27.7,21.9,,
Rahuri,rhr2013,172,6/21/2013,,12.9,19,48.5,4,27.7,22.4,,
Rahuri,rhr2013,173,6/22/2013,,14.98,20.8,61.5,4.6,27,22.9,,
Rahuri,rhr2013,174,6/23/2013,,12.93,17.2,42.6,0,27,22.7,,
Rahuri,rhr2013,175,6/24/2013,,12.17,18.7,45.1,0.6,27.3,23.4,,
Rahuri,rhr2013,176,6/25/2013,,8.28,19.3,51.5,16.4,27.2,21.4,,
Rahuri,rhr2013,177,6/26/2013,,10.65,20.1,57.3,2.2,24.3,21.9,,
Rahuri,rhr2013,178,6/27/2013,,12.18,17.6,46.5,0,26.2,23.4,,
Rahuri,rhr2013,179,6/28/2013,,12.8,16.9,43.5,0,27.3,23.5,,
Rahuri,rhr2013,180,6/29/2013,,14.15,16.7,43.3,0,27.5,23.3,,
Rahuri,rhr2013,181,6/30/2013,,13.5,18,42.5,0,27.8,23.5,,
Rahuri,rhr2013,182,7/1/2013,,13.59,18,43.1,0,26.8,22.4,,
Rahuri,rhr2013,183,7/2/2013,,16,17.7,43.9,0,27.9,23.9,,
Rahuri,rhr2013,184,7/3/2013,,8.02,18.4,43.4,0.4,28.1,23.4,,
Rahuri,rhr2013,185,7/4/2013,,13.53,20.3,59,11.4,26.1,23.1,,
Rahuri,rhr2013,186,7/5/2013,,17.47,19.1,47.1,0,25.6,21.9,,
Rahuri,rhr2013,187,7/6/2013,,14.49,16.9,41.3,0,27.7,23.7,,
Rahuri,rhr2013,188,7/7/2013,,18.62,18.3,50.3,0,27,22.4,,
Rahuri,rhr2013,189,7/8/2013,,14.41,17.5,40.8,0,28.3,22.9,,
Rahuri,rhr2013,190,7/9/2013,,12.81,17.5,42.8,0,28.3,23.9,,
Rahuri,rhr2013,191,7/10/2013,,13.24,16.6,42.6,0,27.4,23.5,,
Rahuri,rhr2013,192,7/11/2013,,10.91,18.6,51.5,1.4,26.5,22.9,,
Rahuri,rhr2013,193,7/12/2013,,7.7,69,48.2,0,26,22.5,,
Rahuri,rhr2013,194,7/13/2013,,12.7,19.6,57.1,5.8,24.1,21.9,,
Rahuri,rhr2013,195,7/14/2013,,16.89,18.6,51,0,25.5,21.9,,
Rahuri,rhr2013,196,7/15/2013,,9.71,17.7,43.4,1.4,26.7,22.5,,
Rahuri,rhr2013,197,7/16/2013,,6.7,18.9,51.4,11.4,25.8,21.8,,
Rahuri,rhr2013,198,7/17/2013,,5.78,20.5,61,15.2,23,21.9,,
Rahuri,rhr2013,199,7/18/2013,,12.25,18.6,59.9,26.4,23.2,21.5,,
Rahuri,rhr2013,200,7/19/2013,,5.96,20.5,57.5,3.2,25,21.9,,
Rahuri,rhr2013,201,7/20/2013,,10.34,20.5,61.6,9,23.4,21.5,,
Rahuri,rhr2013,202,7/21/2013,,13.06,20.2,57,0,24.7,22.4,,
Rahuri,rhr2013,203,7/22/2013,,10.93,18,48.8,0,25.3,21.9,,
Rahuri,rhr2013,204,7/23/2013,,7.14,20.3,53.9,11.2,25.1,21.3,,
Rahuri,rhr2013,205,7/24/2013,,13.14,19.4,54.5,11.6,24.5,22,,
Rahuri,rhr2013,206,7/25/2013,,13.85,19.6,48,0,25.7,22.3,,
Rahuri,rhr2013,207,7/26/2013,,14,19.4,51.1,0,26.1,22.9,,
Rahuri,rhr2013,208,7/27/2013,,14.5,17.3,44.8,0,25.7,22.7,,
Rahuri,rhr2013,209,7/28/2013,,13.78,18.5,47,0,26.2,22.4,,
Rahuri,rhr2013,210,7/29/2013,,15.67,18.2,46.6,0,26.6,22.9,,
Rahuri,rhr2013,211,7/30/2013,,12.78,16.8,43.7,0,26.4,22.3,,
Rahuri,rhr2013,212,7/31/2013,,5.9,18,52.9,0,26,22.1,,
Rahuri,rhr2013,213,8/1/2013,,6.82,18.7,56.2,16,23.4,21.4,,
Rahuri,rhr2013,214,8/2/2013,,9.18,19.2,59,4.2,23.5,21.9,,
Rahuri,rhr2013,215,8/3/2013,,18.68,17.2,48.8,1,23.5,21.4,,
Rahuri,rhr2013,216,8/4/2013,,14.6,16.5,42.4,0,26.6,22.4,,
Rahuri,rhr2013,217,8/5/2013,,17.58,16.7,42.3,0,26.3,21.9,,
Rahuri,rhr2013,218,8/6/2013,,13.52,17.9,44.5,0,26.7,22.4,,
Rahuri,rhr2013,219,8/7/2013,,15.58,16.9,43.6,0,25.3,21.4,,
Rahuri,rhr2013,220,8/8/2013,,14.32,17.1,42.9,0,26.1,21.3,,
Rahuri,rhr2013,221,8/9/2013,,10.79,18.3,45.5,0,26.2,22.4,,
Rahuri,rhr2013,222,8/10/2013,,11.23,18.3,47.6,0,25.1,21.9,,
Rahuri,rhr2013,223,8/11/2013,,13.41,19.3,53,1,24.9,21.7,,
Rahuri,rhr2013,224,8/12/2013,,13.73,19,49.5,0,26,21.9,,
Rahuri,rhr2013,225,8/13/2013,,9.04,17.5,45.3,0,26.3,22.9,,
Rahuri,rhr2013,226,8/14/2013,,13.72,20.1,56.6,2.6,24.4,21.5,,
Rahuri,rhr2013,227,8/15/2013,,15.84,18.9,47.4,0,25.9,21.9,,
Rahuri,rhr2013,228,8/16/2013,,15.55,17.3,43.5,0,25.8,21.5,,
Rahuri,rhr2013,229,8/17/2013,,14.93,17.5,42.1,0,26.6,22.9,,
Rahuri,rhr2013,230,8/18/2013,,15.08,18.2,43,0,27.3,22.5,,
Rahuri,rhr2013,231,8/19/2013,,17.44,15.6,38.8,0,27.1,21.5,,
